date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,sma_5_diff_pct,sma_10_diff_pct,sma_20_diff_pct,sma_50_diff_pct,sma_100_diff_pct,sma_200_diff_pct
2023-12-07,5475.0,102126600,0.8576325052952991,0,5.33505204224946,61.64659787386241,0,0,106.2759278151089,1.9411128368056423,uptrend,5440.0,5387.5,5292.5,5197.7,5368.1,5241.225,0.7407407407407307,0.23255813953488857,0.26047833293867395,0.09628902112581716,-0.018625095453617124,0.07016639459289653
2023-12-08,5375.0,130542600,1.0886151255113883,0,3.351471917241913,54.60127485689746,0,0,105.82764725688662,1.9688864605932395,uptrend,5445.0,5385.0,5307.5,5200.7,5365.6,5244.35,0.09191176470588758,-0.046403712296982924,0.28341993386868936,0.05771783673547137,-0.04657141260409059,0.05962346588821443
2023-12-11,5300.0,124468600,1.0120772906596787,0,1.8897668070054057,49.987084087047336,0,0,103.62567245282233,1.9552013670343835,uptrend,5405.0,5380.0,5321.25,5201.7,5362.35,5246.9,-0.734618916437102,-0.09285051067781103,0.2590673575129543,0.01922818082180644,-0.06057104517668277,0.04862375699561383
2023-12-12,5325.0,134501600,1.0722607452003947,0,2.3507025198454685,51.45959850566222,0,0,103.36669584904921,1.9411586074938818,uptrend,5380.0,5377.5,5333.75,5202.7,5359.35,5249.475,-0.46253469010175685,-0.04646840148698761,0.23490721165140283,0.019224484303204115,-0.05594562085652344,0.04907659761002048
2023-12-13,5300.0,98881600,0.8192890396344545,0,1.8506062993639179,49.87808877911261,0,0,101.34050328840208,1.9120849677056997,uptrend,5355.0,5377.5,5336.25,5203.7,5356.35,5251.675,-0.4646840148698872,0.0,0.04687133817671274,0.019220789205598443,-0.05597693750174493,0.041908952800029375
2023-12-14,5550.0,239261700,1.8739079439669009,0,6.501381639545597,62.34185038564837,0,0,111.95903876780565,2.0172799777983,uptrend,5370.0,5405.0,5351.25,5211.2,5355.35,5255.425,0.2801120448179262,0.5113900511390046,0.28109627547434624,0.14412821646136997,-0.018669429742268484,0.07140578958142463
2023-12-15,5550.0,252448800,1.8458356849662274,0,6.348324295322594,62.341850385648385,0,0,107.53339314153239,1.9375386151627458,uptrend,5405.0,5425.0,5367.5,5218.7,5354.1,5258.825,0.6517690875232685,0.37002775208141436,0.3036673674375212,0.14392078599938518,-0.023341144836475092,0.06469505320692015
2023-12-18,5500.0,102780900,0.738371001023818,0,5.2389881749646054,58.942104097504945,0,0,105.20957934570794,1.9129014426492352,uptrend,5445.0,5425.0,5380.0,5226.2,5352.6,5261.975,0.7400555041628065,0.0,0.23288309268747476,0.1437139517504349,-0.028015913038603735,0.05989931210870214
2023-12-19,5550.0,135207300,0.9605903901743729,0,6.043525612855154,61.21963062657694,0,0,104.83746653530012,1.8889633609963985,uptrend,5490.0,5435.0,5397.5,5233.7,5351.1,5265.375,0.8264462809917328,0.18433179723502668,0.32527881040891327,0.14350771114768346,-0.028023764151996478,0.06461452211383722
2023-12-20,5550.0,138470900,0.971734854040191,0,5.922094776418501,61.219630626576944,0,0,108.06336178277952,1.9470875996897212,uptrend,5540.0,5447.5,5411.25,5239.7,5350.1,5268.725,0.9107468123861651,0.22999080036798514,0.2547475683186695,0.11464164931118681,-0.01868774644465665,0.06362319872754707
2023-12-21,5575.0,99049600,0.7140124812480859,0,6.287653473652105,62.42819068111211,0,0,105.701693084009,1.8959944947804304,uptrend,5545.0,5457.5,5422.5,5245.2,5348.85,5272.2,0.09025270758122872,0.18357044515833199,0.20790020790020236,0.10496784167033368,-0.023364049270102605,0.06595523584926877
2023-12-22,5675.0,109411300,0.7839479237198571,0,8.029391608924088,66.87507536968513,0,0,107.08014357800866,1.8868747767049985,uptrend,5570.0,5487.5,5436.25,5253.2,5348.6,5276.475,0.45085662759243306,0.5497022446175004,0.25357307514983773,0.15252039960345076,-0.004673901866758534,0.08108569477638383
2023-12-27,5625.0,122236700,0.8615779566546359,0,6.924933944151923,62.86842864225064,0,0,106.57441903672222,1.8946563384306174,uptrend,5595.0,5520.0,5450.0,5260.7,5347.85,5280.8,0.4488330341113178,0.5922551252847352,0.2529317084387195,0.14277012106906906,-0.014022360991661209,0.08196760147636262
2023-12-28,5725.0,121434600,0.8640114682985333,0,8.588445051401695,67.11232369321965,0,0,107.89053196267088,1.8845507766405394,uptrend,5630.0,5560.0,5468.75,5272.2,5349.35,5285.425,0.6255585344057124,0.7246376811594235,0.34403669724769603,0.21860208717470186,0.028048655066981176,0.08758142705651561
2023-12-29,5725.0,93126000,0.6656904502949915,0,8.352101746881925,67.11232369321965,0,0,105.54120825105112,1.843514554603513,uptrend,5665.0,5602.5,5490.0,5283.7,5349.6,5290.25,0.6216696269982336,0.7643884892086339,0.388571428571427,0.21812526080193795,0.004673465000415433,0.09128877999404761
2024-01-02,5675.0,91143100,0.6841050476100727,0,7.132069772710114,62.94081601426799,0,0,105.14540766169026,1.8527825138623832,uptrend,5685.0,5615.0,5510.0,5297.2,5350.1,5294.575,0.3530450132391838,0.22311468094600162,0.36429872495447047,0.25550277267822885,0.009346493195749872,0.08175417040783284
2024-01-03,5600.0,83659700,0.6316910000585558,0,5.497155344561248,57.19772776103236,0,0,102.99216425728348,1.8391457903086335,uptrend,5670.0,5620.0,5522.5,5308.2,5349.1,5299.225,-0.26385224274406704,0.08904719501334757,0.22686025408349408,0.20765687533035315,-0.018691239416090966,0.08782574616472694
2024-01-04,5700.0,92683500,0.7397394655855556,0,7.098568261245353,62.15603236495761,0,0,104.5641525246206,1.834458816221414,uptrend,5685.0,5640.0,5532.5,5322.2,5349.1,5304.125,0.2645502645502562,0.3558718861210064,0.1810774105930335,0.2637428883613957,0.0,0.09246635121171742
2024-01-05,5750.0,134929600,1.0682917818879472,0,7.77477882741041,64.37800788163405,0,0,107.80957020143384,1.874949046981458,uptrend,5690.0,5660.0,5547.5,5335.2,5350.1,5308.975,0.08795074758134458,0.35460992907800915,0.2711251694532235,0.2442598925256556,0.018694733693513932,0.09143826738624572
2024-01-08,5625.0,152015000,1.1883693417360996,0,5.254294375210512,55.59046240685609,0,0,112.60888661561772,2.0019357620554263,uptrend,5670.0,5667.5,5557.5,5344.2,5349.85,5313.3,-0.35149384885764245,0.13250883392226243,0.18026137899955774,0.1686909581646523,-0.004672809854022741,0.08146581967327648
2024-01-09,5700.0,105666200,0.8248987390039959,0,6.347251763125486,59.189892355405824,0,0,109.92253757164472,1.9284655714323635,uptrend,5675.0,5680.0,5568.75,5359.8,5351.1,5317.85,0.08818342151675207,0.2205558006175501,0.2024291497975783,0.2919052430672586,0.023365141078723894,0.08563416332598717
2024-01-10,5700.0,82626400,0.657329340604234,1,6.070192415050799,59.189892355405824,0,0,107.42807060224126,1.8847029930217765,uptrend,5695.0,5682.5,5585.0,5373.8,5352.85,5322.15,0.35242290748898064,0.044014084507049134,0.29180695847361715,0.2612037762603103,0.032703556278157464,0.08085974594995715
2024-01-11,5750.0,116804400,0.932071875834509,1,6.70279097387173,61.59650572109791,0,0,106.89749413065256,1.8590868544461316,uptrend,5705.0,5695.0,5607.5,5388.8,5354.6,5326.7,0.17559262510975504,0.2199736031676114,0.40286481647269223,0.279132085302769,0.03269286454878895,0.08549176554588644
2024-01-12,5850.0,109715700,0.8842503061590866,1,8.20108755964931,65.92457801004797,0,0,106.40481597846305,1.8188857432215904,uptrend,5725.0,5707.5,5633.75,5406.6,5358.1,5331.9,0.35056967572304476,0.21949078138718825,0.4681230494872901,0.3303147268408635,0.06536435961603804,0.09762141663693935
2024-01-15,5825.0,115126700,0.9218255070335749,1,7.343591633649682,63.98318131558028,0,0,107.73304340857294,1.8494943074433123,uptrend,5765.0,5717.5,5660.0,5426.5,5360.6,5336.925,0.6986899563318882,0.1752080595707417,0.46594186820501093,0.36806865682683654,0.04665833037831302,0.09424407809599522
2024-01-16,5825.0,97074300,0.8241964599668358,1,7.018188498989527,63.983181315580275,0,0,107.1806831651034,1.8400117281562816,uptrend,5790.0,5732.5,5673.75,5443.0,5362.85,5341.9,0.43365134431916363,0.26235242675993753,0.24293286219081445,0.304063392610332,0.041972913479826346,0.0932184731844643
2024-01-17,5775.0,107941600,0.9763595417401311,1,5.837075048107762,59.89212011306403,0,0,104.88206293902442,1.816139617991765,uptrend,5805.0,5750.0,5685.0,5456.5,5365.1,5347.225,0.2590673575129543,0.3052769297863023,0.198281559814939,0.24802498622082947,0.041955303616547646,0.09968363316423812
2024-01-18,5750.0,87259100,0.794860879009877,1,5.16689529035208,57.8987230239011,0,0,104.53334415766551,1.8179712027420087,uptrend,5805.0,5755.0,5697.5,5467.5,5366.6,5352.475,0.0,0.08695652173913437,0.21987686895339476,0.20159442866305444,0.027958472349065566,0.09818176717830696
2024-01-19,5800.0,75370700,0.705802391867831,1,5.868394633567582,60.714940729715664,0,0,104.20953386068938,1.7967161010463684,uptrend,5795.0,5760.0,5710.0,5478.5,5369.1,5357.825,-0.17226528854435985,0.08688097306690512,0.21939447125931544,0.2011888431641573,0.04658442962024445,0.09995375970928144
2024-01-22,5775.0,97545600,0.9313030170900619,1,5.200837963384643,58.60410854348113,0,0,103.90885287064012,1.7992874955954998,uptrend,5785.0,5775.0,5721.25,5489.5,5370.85,5362.2,-0.17256255392580355,0.26041666666667407,0.19702276707531663,0.20078488637400582,0.03259391704382164,0.08165626910172641
2024-01-23,5700.0,122999700,1.1610482100958675,0,3.645785980543686,52.68628945998546,0,0,105.41536337988019,1.849392339997898,uptrend,5760.0,5775.0,5727.5,5499.5,5372.6,5366.3,-0.4321521175453813,0.0,0.10924186148131287,0.18216595318334416,0.032583296871080414,0.07646115400397058
2024-01-24,5650.0,104225000,0.9862396736992093,0,2.5222282707312647,49.1248292384943,0,0,106.8142659956031,1.8905179822230636,uptrend,5735.0,5770.0,5726.25,5511.0,5373.6,5370.05,-0.434027777777779,-0.08658008658009031,-0.02182453077258506,0.20910991908356102,0.018612962066777428,0.0698805508450917
2024-01-25,5525.0,120478800,1.14099189151832,0,0.07245064299945662,41.56100811244941,0,0,108.11324699591722,1.9568008506048367,uptrend,5690.0,5747.5,5721.25,5521.0,5373.1,5373.825,-0.7846556233653046,-0.3899480069324057,-0.08731717965509977,0.18145527127562122,-0.00930474914396795,0.07029729704564058
2024-01-26,5425.0,185244400,1.702899221859544,0,-1.8632416787264832,36.69352650693524,0,0,109.31944363906604,2.015104951872185,uptrend,5615.0,5705.0,5706.25,5528.0,5371.1,5377.25,-1.3181019332161648,-0.7394519356241802,-0.262180467555162,0.12678862524904133,-0.037222460032382276,0.06373486297004405
2024-01-29,5575.0,145629600,1.307185893376226,0,0.7317734212666004,46.76496943008294,0,0,114.0109119505615,2.0450387793822693,uptrend,5575.0,5680.0,5698.75,5534.5,5370.6,5381.275,-0.7123775601068583,-0.4382120946538115,-0.131434830230015,0.1175832127351617,-0.009309080076702614,0.07485238737272581
2024-01-30,5625.0,150513700,1.3159611957055308,0,1.4976542764345002,49.64094112911893,0,0,118.36727538266442,2.104307117914034,uptrend,5560.0,5660.0,5696.25,5542.0,5371.1,5385.35,-0.2690582959641308,-0.35211267605633756,-0.04386926957665738,0.13551359653085626,0.009309946747104725,0.07572554831338785
2024-01-31,5700.0,245117200,2.001800595777681,0,2.674952715482302,53.68300710562253,0,0,120.62675571247418,2.1162588721486695,uptrend,5570.0,5652.5,5701.25,5551.5,5373.6,5390.1,0.17985611510791255,-0.13250883392226243,0.08777704630238414,0.1714182605557557,0.046545400383535274,0.0882022524069992
2024-02-01,5750.0,156633900,1.2466298138864562,0,3.389373370493572,56.206647168520796,0,0,119.15341601872598,2.0722333220647995,uptrend,5615.0,5652.5,5703.75,5561.5,5377.6,5395.2,0.8078994614003632,0.0,0.043850032887515766,0.18013149599207523,0.07443799315169919,0.09461791061389224
2024-02-02,5850.0,177209700,1.3870527513389668,0,4.942147277782761,60.806233151193936,0,0,117.78531487453122,2.0134241858894226,uptrend,5700.0,5657.5,5708.75,5574.5,5381.85,5400.45,1.513802315227064,0.08845643520565272,0.08766162612316997,0.23374988762023818,0.07903153823267672,0.09730871886119985
2024-02-05,5775.0,113760000,0.9039538325604314,0,3.4112275047005105,56.05132254264034,0,0,116.51493524063609,2.017574636201491,uptrend,5740.0,5657.5,5716.25,5584.5,5385.85,5405.225,0.7017543859649145,0.0,0.13137727173198055,0.17938828594492584,0.07432388490946629,0.08841855771279938
2024-02-06,5825.0,126704300,0.9984653942220524,0,4.1294243832677875,58.38752882738942,0,0,117.12101129487638,2.010661138109466,uptrend,5780.0,5670.0,5722.5,5594.0,5390.1,5410.2,0.6968641114982521,0.22094564737074052,0.1093374152635107,0.17011370758348576,0.07891047838317622,0.09204057185407954
2024-02-07,5850.0,147005300,1.1297846335385535,0,4.408352668213457,59.54547188910737,0,0,114.11236763095657,1.9506387629223343,uptrend,5810.0,5690.0,5730.0,5603.0,5394.35,5415.25,0.519031141868509,0.3527336860670305,0.1310615989515096,0.16088666428315523,0.0788482588449213,0.09334220546375338
2024-02-12,6025.0,171514600,1.291005554652514,0,7.2732128549808595,66.56018998206356,0,0,118.46148422874548,1.966165713340174,uptrend,5865.0,5740.0,5743.75,5616.5,5400.85,5421.075,0.9466437177280573,0.8787346221441172,0.23996509598602778,0.2409423523112686,0.12049644535485626,0.10756659434005833
2024-02-13,6000.0,145852200,1.083111936760584,0,6.581401545430323,64.83072953248842,0,0,117.14280678383506,1.9523801130639178,uptrend,5895.0,5797.5,5751.25,5629.5,5407.6,5426.675,0.5115089514066584,1.0017421602787513,0.13057671381937475,0.23146087420991002,0.1249803271707206,0.10330054463367766
2024-02-15,6125.0,308685100,2.138623139647539,0,8.483882394615657,69.14734456234365,0,0,128.4183205849899,2.096625642203917,uptrend,5965.0,5852.5,5766.25,5646.0,5415.1,5432.65,1.187446988973706,0.9486847779215157,0.2608128667680898,0.2930988542499291,0.1386936903617242,0.11010425352540043
2024-02-16,6150.0,130814400,0.895834141555455,0,8.590094464553722,69.94195696575855,0,0,124.60272625749057,2.026060589552692,uptrend,6030.0,5905.0,5782.5,5663.5,5422.85,5438.5,1.0896898575020852,0.8970525416488684,0.2818122696726544,0.30995394969890455,0.1431183172979189,0.10768225451667224
2024-02-19,6100.0,111382900,0.7618669591116279,0,7.422734877168266,66.26601758186463,0,0,122.8453886676698,2.0138588306175373,uptrend,6080.0,5945.0,5798.75,5678.5,5430.35,5443.625,0.8291873963515828,0.6773920406435208,0.28102031993082477,0.2648538889379326,0.13830365951483792,0.09423554288865432
2024-02-20,6300.0,160872600,1.0733571044473276,0,10.633066994468347,72.4934773098941,1,0,128.3564323342649,2.0374036878454747,uptrend,6135.0,6000.0,5826.25,5694.5,5439.85,5450.175,0.9046052631578982,0.925147182506314,0.4742401379607575,0.2817645504974875,0.17494268325246587,0.12032423247376745
2024-02-21,6300.0,168423000,1.0899006410380856,0,10.303773089381073,72.4934773098941,1,0,129.902401453246,2.0619428802102537,uptrend,6195.0,6045.0,5851.25,5711.5,5449.85,5456.925,0.9779951100244544,0.7500000000000062,0.4290924694271725,0.2985336728422272,0.18382859821501896,0.12384923419890281
2024-02-22,6250.0,100256000,0.6482091876359218,0,9.113128491620111,68.81043271175945,0,0,125.98080134944266,2.0156928215910823,uptrend,6220.0,6092.5,5875.0,5728.0,5460.35,5463.05,0.40355125100888234,0.7857733664185185,0.4058961760307733,0.2888908342817187,0.19266585318862273,0.11224270078844523
2024-02-23,6125.0,148643000,0.9531557208211684,1,6.68873018637868,60.530832204131976,0,0,131.26788696733968,2.1431491749769744,uptrend,6215.0,6122.5,5896.25,5741.0,5469.35,5467.925,-0.0803858520900369,0.4924086992203591,0.36170212765958,0.2269553072625774,0.16482459915572178,0.08923586641162995
2024-02-26,6175.0,98920800,0.6353985492642665,1,7.2607260726072615,62.47579487160822,0,0,130.82018075538684,2.1185454373342,uptrend,6230.0,6155.0,5922.5,5757.0,5478.85,5473.3,0.24135156878519748,0.5308289097590846,0.4451982192071213,0.27869709109911156,0.17369522886632183,0.09830054362487406
2024-02-27,6125.0,99187500,0.6414982268293751,1,6.088161427210531,59.327371752301566,0,0,126.83302498714488,2.070743265096243,uptrend,6195.0,6165.0,5952.5,5773.5,5487.6,5478.175,-0.5617977528089901,0.16246953696181787,0.506542845082314,0.28660760812924124,0.1597050475921069,0.08906875194123476
2024-02-28,6225.0,97236700,0.6473033796687317,0,7.485107485107485,63.30978429070213,0,0,126.70209463092026,2.0353750141513296,uptrend,6180.0,6187.5,5992.5,5791.5,5497.1,5483.8,-0.2421307506053294,0.36496350364962904,0.6719865602687891,0.3117692907248726,0.17311757416720308,0.10268018089965025
2024-02-29,6125.0,173774600,1.146078616458492,0,5.457988980716253,57.270824622128075,0,0,124.79480215728309,2.037466157669928,uptrend,6155.0,6187.5,6020.0,5808.0,5505.85,5488.675,-0.4045307443365731,0.0,0.4589069670421386,0.2849002849002913,0.1591748376416735,0.08889820927093783
2024-03-01,6125.0,76286400,0.5157483053836482,0,5.249591889337571,57.27082462212808,0,0,123.02374486033428,2.0085509364952534,uptrend,6155.0,6185.0,6045.0,5819.5,5515.35,5493.175,0.0,-0.040404040404040664,0.41528239202657247,0.1980027548209362,0.1725437489215942,0.08198700050559005
2024-03-04,6050.0,70354900,0.5055106705079928,0,3.782485633416245,52.88310496307815,0,0,119.59347737031038,1.976751692071246,uptrend,6130.0,6180.0,6062.5,5829.5,5524.1,5497.925,-0.4061738424045447,-0.08084074373484462,0.28949545078578165,0.1718360683907516,0.15864813656432109,0.08647093893785485
2024-03-05,6125.0,115084600,0.8394304734197175,0,4.84423142759329,56.47427625039,0,0,119.97965755814535,1.9588515519697198,uptrend,6130.0,6162.5,6081.25,5842.0,5534.1,5502.925,0.0,-0.28317152103559673,0.3092783505154628,0.21442662320954042,0.18102496334244655,0.09094340137414392
2024-03-06,6200.0,84108800,0.6350547443347209,0,5.892399658411613,59.77592034726761,0,0,118.55253916113496,1.9121377284054026,uptrend,6125.0,6152.5,6098.75,5855.0,5544.35,5508.175,-0.08156606851549286,-0.16227180527383922,0.2877697841726645,0.2225265320095815,0.18521530149437915,0.0954038079748587
2024-03-07,6225.0,117724700,0.8875396726909699,0,6.07480616852688,60.842187680665006,0,0,115.44164350676816,1.8544842330404523,uptrend,6145.0,6150.0,6121.25,5868.5,5554.1,5513.55,0.3265306122449019,-0.0406338886631441,0.3689280590284838,0.23057216054653829,0.17585469892773542,0.09758223004896482
2024-03-08,6350.0,163060000,1.212708028865664,1,7.919782460910945,65.73329332029216,0,0,119.69581182771331,1.8849734146096586,uptrend,6190.0,6172.5,6147.5,5884.0,5564.6,5519.55,0.7323026851098424,0.3658536585365857,0.42883397998774164,0.264122007327261,0.18904953097711452,0.10882280926081123
2024-03-13,6400.0,195173100,1.425997255234513,1,8.502161566499957,67.48291787469311,0,0,118.28896812573377,1.8482651269645902,uptrend,6260.0,6195.0,6175.0,5898.5,5575.85,5525.8,1.1308562197092087,0.36452004860267895,0.44733631557543063,0.24643099932017964,0.2021708658304311,0.11323386870305541
2024-03-14,6150.0,271254000,1.9121951948529892,1,4.078524284989,52.93055190493192,0,0,134.83975611675288,2.192516359621998,uptrend,6265.0,6197.5,6181.25,5909.0,5584.85,5530.55,0.07987220447285281,0.04035512510087713,0.10121457489877805,0.1780113588200294,0.16141036792596264,0.08596040392341298
2024-03-15,5975.0,305995800,2.0418512518304763,0,1.031450794724383,45.52917882611867,0,0,139.49405925127056,2.334628606715825,uptrend,6220.0,6172.5,6180.0,5914.0,5593.1,5534.425,-0.718276137270546,-0.4033884630899598,-0.02022244691607389,0.08461668641055464,0.14772106681468777,0.07006536420428588
2024-03-18,6000.0,110564700,0.7899965649900138,0,1.3599121547427993,46.67630904314455,0,0,138.45876930475123,2.307646155079187,uptrend,6175.0,6160.0,6173.75,5919.5,5601.6,5537.425,-0.7234726688102877,-0.20251113811259325,-0.10113268608413772,0.0929996618194151,0.15197296669109406,0.05420617317968279
2024-03-19,6000.0,114338600,0.8217986448637477,0,1.2487343908201147,46.67630904314455,0,0,133.92600006869753,2.2321000011449588,uptrend,6105.0,6147.5,6166.25,5926.0,5611.6,5540.3,-1.1336032388663986,-0.20292207792207417,-0.12148208139299843,0.10980657150096995,0.17852042273636126,0.05191943908946506
2024-03-20,6100.0,120885400,0.8658962291789123,0,2.7628032345013476,51.42218250269504,0,0,131.50271434950486,2.1557822024508995,uptrend,6045.0,6152.5,6166.25,5936.0,5622.1,5543.3,-0.9828009828009798,0.08133387555917526,0.0,0.1687478906513773,0.18711241000783918,0.054148692309086144
2024-03-21,6100.0,136020000,0.983054701190615,0,2.624495289367429,51.42218250269503,0,0,129.25252046739735,2.118893778154055,uptrend,6035.0,6150.0,6156.25,5944.0,5633.1,5545.8,-0.16542597187758634,-0.0406338886631441,-0.16217311980539773,0.13477088948787852,0.19565642731362853,0.04509948947377662
2024-03-22,6125.0,46529200,0.3517745604178848,0,2.91523145425523,52.64420296344772,0,0,125.37734043401181,2.046976986677744,uptrend,6065.0,6142.5,6147.5,5951.5,5643.35,5549.05,0.4971002485501197,-0.12195121951219523,-0.14213197969543678,0.12617765814266768,0.18196019953489184,0.05860290670416379
2024-03-25,6250.0,115729600,0.8698620798201372,0,4.795439302481555,58.29355157032676,0,0,125.35038754586812,2.00560620073389,uptrend,6115.0,6145.0,6147.5,5964.0,5654.1,5552.3,0.8244023083264551,0.04070004070004796,0.0,0.2100310846005149,0.19048969140669225,0.058568583811635655
2024-03-26,6300.0,120748400,0.9172002893453944,0,5.421686746987952,60.332046762606616,0,0,123.53964557830611,1.960946755211208,uptrend,6175.0,6140.0,6156.25,5976.0,5667.9,5556.05,0.9811937857726827,-0.08136696501220841,0.14233428222854005,0.2012072434607548,0.2440706743778831,0.06753957819281009
2024-03-27,6250.0,73308900,0.5623215368429878,0,4.3928511775513615,57.315149005012046,0,0,121.85824232271281,1.9497318771634051,uptrend,6205.0,6125.0,6160.0,5987.0,5680.4,5559.8,0.4858299595141613,-0.24429967426710109,0.060913705583764965,0.18406961178045744,0.22054023536053347,0.06749399303462855
2024-03-28,6050.0,288926900,2.0658993424380556,0,0.9511096278992157,47.15721558294675,0,0,129.22551072823333,2.135958855012121,uptrend,6195.0,6115.0,6156.25,5993.0,5690.9,5562.175,-0.16116035455278066,-0.16326530612245094,-0.06087662337662669,0.10021713713044278,0.18484613759595092,0.04271736393395287
2024-04-01,5925.0,217207800,1.489215709262877,0,-1.1593961131036783,42.13140021648862,0,0,136.06654567621666,2.2964817835648383,uptrend,6155.0,6110.0,6141.25,5994.5,5700.55,5564.675,-0.6456820016142006,-0.08176614881438837,-0.24365482233502656,0.025029200734194568,0.16956896097279905,0.04494644630921307
2024-04-02,5675.0,412180900,2.6124744718137736,0,-5.282483518317617,34.26576963135072,0,0,149.56179241362977,2.6354500865837847,uptrend,6040.0,6077.5,6118.75,5991.5,5709.0,5565.8,-1.8683996750609277,-0.5319148936170248,-0.36637492367188607,-0.05004587538577354,0.14823131101384668,0.020216814099649483
2024-04-03,5625.0,333518700,1.9545652068807386,0,-6.05427974947808,32.941179610837594,0,0,149.59309295551338,2.6594327636535713,uptrend,5905.0,6040.0,6093.75,5987.5,5715.25,5566.925,-2.2350993377483475,-0.6170300287947295,-0.40858018386108474,-0.06676124509722436,0.10947626554562717,0.020212727730073432
2024-04-04,5700.0,131936100,0.7594982834221216,0,-4.7778149014366855,36.882542530640286,0,0,147.836443458691,2.5936218150647545,uptrend,5795.0,6000.0,6076.25,5986.0,5721.25,5568.05,-1.8628281117696877,-0.6622516556291425,-0.2871794871794897,-0.025052192066810086,0.10498228423954092,0.020208643012065153
2024-04-05,5650.0,178817800,1.010832753396566,0,-5.581550802139038,35.389215664201636,0,0,142.63384035449877,2.5244927496371465,uptrend,5715.0,5955.0,6052.5,5984.0,5725.75,5569.175,-1.380500431406384,-0.7499999999999951,-0.3908660769389005,-0.03341129301703827,0.07865414026655415,0.020204559944692058
2024-04-16,5350.0,600717500,2.963112786810739,0,-10.460251046025103,28.050627161259108,0,1,153.87428032917745,2.8761547725079897,downtrend,5600.0,5877.5,6010.0,5975.0,5726.75,5568.925,-2.01224846894138,-1.301427371956343,-0.702189178025614,-0.15040106951871302,0.017464960922142225,-0.0044889952282023415
2024-04-17,5300.0,244002000,1.1672180690381824,0,-11.155812589053724,27.044050693398894,0,1,157.16897459137905,2.965452350780737,downtrend,5525.0,5782.5,5963.75,5965.5,5727.5,5567.675,-1.3392857142857095,-1.6163334751169711,-0.7695507487520792,-0.15899581589957634,0.013096433404635732,-0.022445983740126962
2024-04-18,5475.0,247410700,1.1601184742025825,0,-8.152994464016103,35.73613212085754,0,0,160.2283335491377,2.926544905007081,downtrend,5495.0,5700.0,5920.0,5961.0,5730.25,5567.3,-0.5429864253393646,-1.4267185473411104,-0.7335988262418769,-0.07543374402816383,0.04801396769968935,-0.006735306927940776
2024-04-19,5275.0,258211500,1.193130011994304,0,-11.39665742840346,31.166073286437495,0,0,164.8548811527707,3.1252110171141365,downtrend,5410.0,5602.5,5863.75,5953.5,5732.25,5566.05,-1.5468607825295688,-1.7105263157894735,-0.9501689189189144,-0.1258178158027201,0.034902491165311744,-0.022452535340289348
2024-04-22,5300.0,342282800,1.556066688559378,0,-10.909396537233148,32.331000254789785,0,0,165.57953249900137,3.1241421226226676,downtrend,5340.0,5527.5,5821.25,5949.0,5735.0,5564.8,-1.2939001848428888,-1.338688085676043,-0.7247921551907899,-0.07558578987150177,0.04797418116795349,-0.022457577635848214
2024-04-23,5300.0,281403100,1.286490449285153,0,-10.871941478180442,32.331000254789785,0,0,166.25242303478697,3.136838170467679,downtrend,5330.0,5465.0,5787.5,5946.5,5737.25,5563.675,-0.1872659176029967,-1.1307100859339614,-0.5797723856559966,-0.0420238695579056,0.039232781168263564,-0.020216359976998888
2024-04-24,5225.0,471241400,1.9902845732307477,0,-12.029632123916155,30.53313095643475,0,0,168.6629642465879,3.2279993157241704,downtrend,5315.0,5420.0,5748.75,5939.5,5737.0,5562.05,-0.2814258911819856,-0.8234217749313766,-0.6695464362850956,-0.11771630370805974,-0.004357488343720295,-0.029207313511303568
2024-04-25,5150.0,479170900,1.8790096076866512,0,-13.15345699831366,28.807944911695845,0,1,169.11560965754592,3.2837982457775907,downtrend,5250.0,5372.5,5706.25,5930.0,5736.0,5559.925,-1.2229539040451542,-0.8763837638376404,-0.7392911502500543,-0.15994612341105885,-0.0174307129161555,-0.038205337959928976
2024-04-26,4830.0,782589900,2.716404492010792,0,-18.310049724317565,22.87034739032599,0,1,179.89306611057833,3.7244941223722225,downtrend,5161.0,5285.5,5642.75,5912.6,5732.05,5556.7,-1.695238095238094,-1.619357840856217,-1.1128148959474227,-0.2934232715008367,-0.06886331938632528,-0.05800437955548743
2024-04-29,4770.0,700644800,2.214924720214902,0,-19.056507721024946,21.956552785772917,0,1,182.04356138839418,3.8164268634883474,downtrend,5055.0,5197.5,5576.25,5893.0,5727.25,5553.55,-2.053865529936061,-1.664932362122784,-1.1785033893048635,-0.33149545039408146,-0.08373967428756401,-0.05668832220562248
2024-04-30,4940.0,565609200,1.6524609486458637,0,-15.912031047865463,30.437308604906274,0,0,189.04044986065173,3.8267297542642047,downtrend,4983.0,5156.5,5517.0,5874.8,5724.65,5551.0,-1.4243323442136524,-0.7888407888407833,-1.0625420309347655,-0.308840997793991,-0.0453970055436792,-0.045916575883897526
2024-05-02,4760.0,636922100,1.7291569095584038,0,-18.695020924075497,27.081624339648776,0,1,192.68041772774805,4.047907935456892,downtrend,4890.0,5102.5,5442.5,5854.5,5719.5,5547.675,-1.8663455749548419,-1.0472219528750104,-1.3503715787565707,-0.3455436780826604,-0.08996183172770289,-0.05989911727616315
